Proposal ID,Project ID,Snapshot ID,Author,Title,Type,Status,Started,Ended,Threshold,Total VP,Category,Tier,Amount USD,Beneficiary,Token,Enacting Transaction,Transaction Date,Transaction Amount,Done Updates,Late Updates,Missed Updates,Update Status,Project Health,Last Update,Next Update,Pending Updates
f7459b10-46e2-11ec-be0c-afec86cba5e5,051cc6a4-1d2c-43ac-9ef0-9b318b43c38e,QmVhpsk5GcBWSTDBGptmGhdxHmbjVi9Cs1D2E8rkhaBGri,0xcf10cd8b5dc2323b1eb6de6164647756bad4de4d,"Golfcraft game development (47,-45)",grant,enacted,2021-11-16T13:41:00.673Z,2021-11-23T13:41:00.673Z,1000000,9558527.121729719,Gaming,Tier 5,120000,0x60297Cfec1d6941510A4573d6eE994d1b69fa656,,,,,1,0,0,done,onTrack,2022-06-25T16:32:29.014Z,,0
1cf65440-4656-11ec-be0c-afec86cba5e5,2faf41a4-7627-4156-a203-1618781fdb44,QmXFamnmjBFt2sJddaxdny8Ygk4jaUD2hCX2wmguK59KYu,0x06c5a46025d3dcee9f244172ad17b97339a9f321,Hackathon for 3D designers and developers to build objects and scenes for DCL,grant,enacted,2021-11-15T20:53:00.868Z,2021-11-22T20:53:00.868Z,1000000,3461870.8045496563,Content Creator,Tier 4,30000,0x961A5398878742192370E4C6590d6d0fFBC047e1,,,,,0,0,0,,,,,0
7b6692e0-44d7-11ec-be0c-afec86cba5e5,1a681e99-39b8-4c5d-80ba-5990598b1361,QmNVXwNJUjLb4pRA6Qm7uXARVbifuJW7td5bpvjC92wxTr,0x87956abc4078a0cc3b89b419928b857b8af826ed,Security audit for collections royalties marketplaces,grant,enacted,2021-11-13T23:14:00.062Z,2021-11-20T23:14:00.062Z,1000000,10794810.805940418,Platform Contributor,Tier 4,30000,0xBCAc4dafB7e215f2F6cb3312aF6D5e4F9d9E7eDA,,,,,0,0,0,,,,,0
0f9c21e0-43a8-11ec-be0c-afec86cba5e5,868de6af-3bd2-4bc0-aa29-160d5fe1b773,QmWoT8d5wUQEt1e35eDrXnf6UD12m8vhSdAt96ParS7pAs,0x47d91a7ad927c3717baf5d05f3cea4a247b8dfd5,Gladio-Digital Metaverse education platform,grant,enacted,2021-11-12T11:02:00.710Z,2021-11-19T11:02:00.710Z,1000000,2557595.1912144017,Community,Tier 3,5000,0x47d91A7Ad927C3717BaF5d05F3cEA4A247b8dFd5,,,,,0,0,0,,,,,0
b852d460-426c-11ec-be0c-afec86cba5e5,3b34c445-b683-4902-8a76-d39dd81226f5,QmUV8RymBVVHgjn76hLf1yiJeChmuUNVZpC24379ZM1PcG,0xc1b8662a68f3eb66bc5e5c4de7c1ef04dc344d53,Easily manage your land's content with dclconnect,grant,enacted,2021-11-10T21:25:00.799Z,2021-11-17T21:25:00.799Z,1000000,10125633.845551938,Platform Contributor,Tier 6,240000,0xc1b8662A68F3eb66bC5e5C4DE7C1EF04Dc344d53,,,,,0,0,0,,,,,0
f79cfc20-41fb-11ec-be0c-afec86cba5e5,689c850c-fbf8-4e3a-b993-3491867232f8,QmQBY4nHTEeYQnY8cqcFC5DdUuhbxeYjeTpEYQvAeQec1a,0xc24789c6f165329290ddd3fbeac3b6842a294003,Community Module Creation: Checkers,grant,enacted,2021-11-10T07:58:00.850Z,2021-11-17T07:58:00.850Z,1000000,2556974.201124273,Gaming,Tier 1,1000,0xC24789C6f165329290Ddd3fBEac3b6842a294003,MANA,0xf493a2ad834443481c00b1dc8232d7d9f5741c6b6b159124cf5fcb878550f463,2021-12-16T13:52:39Z,308,0,0,0,,,,,0
3511f910-4167-11ec-be0c-afec86cba5e5,c99d5e3c-618c-4149-b6ec-c6f1ae2cf6c0,QmUnSy8Pn4LVrJheajHa6Rt3HhNm4Lww9sBWhAXcqoKSc7,0x9b3ae2dd9eaad174cf5700420d4861a5a73a2d2a,Decentraland DAO incubated project - Meta GamiMall (+ P2E game Super Dogerio),grant,enacted,2021-11-09T14:13:00.945Z,2021-11-16T14:13:00.945Z,1000000,8576254.22967405,Gaming,Tier 6,220000,0x9B3ae2dD9EAAD174cF5700420D4861A5a73a2d2A,,,,,5,0,0,done,onTrack,2022-12-02T22:07:04.437Z,,0
47e1bb80-4139-11ec-be0c-afec86cba5e5,8c5c1b16-3c1a-418e-8663-80be2492155c,Qme9ZzgJuhsyFXcdK3GgWMDtpcejuYx6zSWt2DiPJGME54,0x18871a5a5f729b1c1f1bf62611773cc26b00c317,Integrating Decentraland with 4 other platforms,grant,enacted,2021-11-09T08:44:00.657Z,2021-11-16T08:44:00.657Z,1000000,4756495.901014857,Platform Contributor,Tier 4,48000,0x18871A5a5F729b1C1F1Bf62611773cC26b00c317,,,,,0,0,0,,,,,0
97eeea20-40b8-11ec-be0c-afec86cba5e5,df20f4d3-f4f2-4148-aa8e-2bd39a45a8b5,Qmb9ZVaKqSB68hKqwP5EBGWC66fnzR5hoRCZYEyCdsmtv9,0x3fb38cee8d0ba7dcf59403a8c397626dc9c7a13b,Develop a DCL Wearables Market Analysis Tool,grant,enacted,2021-11-08T17:23:00.882Z,2021-11-15T17:23:00.882Z,1000000,5197133.090855533,Platform Contributor,Tier 3,5000,0xe64581f067cfdce58657e3c0f58175e638c30f2b,,,,,0,0,0,,,,,0
7890f630-3ceb-11ec-be0c-afec86cba5e5,86fc5973-0151-41d5-b43d-8a595f5abee4,QmXsAFFXtKjYa7Wy5UVbenk1kn5L88VVxVzdAHXoGnFPXa,0x3b4f0d1bfcb2ffe8aadaa455d0f03210f848c915,Join the Blender Development Fund,grant,enacted,2021-11-03T21:17:00.940Z,2021-11-10T21:17:00.940Z,1000000,3438622.184024314,Platform Contributor,Tier 6,175000,0x9De8991C56F622175274fb358f981AF6F903a799,,,,,0,0,0,,,,,0
13583670-2ed6-11ec-ac84-77607720a240,587ce680-51d0-4837-8049-d68f27d4f1cb,QmNtbHc4UnWC1aMCJZiLECiL2bFM4ZqttN8vLmJJt4FLyq,0x598f8af1565003ae7456dac280a18ee826df7a2c,Golfcraft wearables: first set,grant,enacted,2021-10-16T23:09:00.407Z,2021-10-23T23:09:00.407Z,1000000,1069607.2062948889,Gaming,Tier 3,5000,0xE8643B09CF5A016AA2F1c2E9371dcEAdD362BB00,,,,,0,0,0,,,,,0
84c9c400-2dc7-11ec-ac84-77607720a240,71309155-cd62-4618-84ea-3a26da57f3d7,QmXiSAcJBQkw2G1k9tJoC96nhuXDaGLWWCedJbFcnU86eb,0xa0d258e7895096f813dacdaa4cdc5bf4fddd4847,Flowershop by Ultramono LABS (Gallery / Club / Concept Store),grant,enacted,2021-10-15T14:52:00.121Z,2021-10-22T14:52:00.121Z,1000000,6020054.921879195,Content Creator,Tier 3,5000,0xa0d258e7895096f813dacdaa4cdc5bf4fddd4847,,,,,0,0,0,,,,,0
48b67630-2b78-11ec-ac84-77607720a240,1bde033d-5138-4aae-b6d4-ea1199ee219b,QmVCKtf7bbnaL87wc6tH87vLtEA7Vo6zZPAUZ2q2xygopk,0x78a6c93ce98dbdbd4ec0d1f6db17de9a6a4ae96e,Creator Onboarding Program aligning with Values of DCL community,grant,enacted,2021-10-12T16:20:00.764Z,2021-10-19T16:20:00.764Z,1000000,6178663.908451845,Community,Tier 3,5000,0x78a6C93cE98DBDBD4EC0D1f6Db17DE9a6A4Ae96E,,,,,0,0,0,,,,,0
6e28fee0-206c-11ec-ac84-77607720a240,78de846b-1cfb-4a87-a39d-ad392308e092,Qmckt8vuKhxHcPYSW4rvWxCSvr34oNQpU6mmYi1mbedD6a,0xfe91c0c482e09600f2d1dbca10fd705bc6de60bc,Decentraland Snap - Become a virtual photographer,grant,enacted,2021-09-28T14:57:00.839Z,2021-10-05T14:57:00.839Z,1000000,1498809.8047019017,Gaming,Tier 3,5000,0x1a1792286a870d6630a80C924B39E37eD6618082,,,,,0,0,0,,,,,0
f9d7ab30-1e5f-11ec-ac84-77607720a240,2eec60bb-abe0-4a30-a854-95d7690ccbdb,QmbJ9RDmKZUy6uGuT9mP1SvPNxdZE6FWAwvc9oAJL9fcd1,0xa4244f6711052752e6bb0271bf17c756e6598406,Creating 1/1 Reporter Jackets for Decentraland Reporters,grant,enacted,2021-09-26T00:23:00.403Z,2021-10-03T00:23:00.403Z,1000000,1185992.2502601345,Content Creator,Tier 3,5000,0xa4244F6711052752E6Bb0271Bf17c756E6598406,,,,,0,0,0,,,,,0
b9bf0ba0-09a2-11ec-a4d1-8d5d2cba0825,34b0553d-72a0-4321-bbd6-e53980694dd4,QmPo1ew28de9woHXEfkwhQN4Z5yT4VjUqZx2M8LSaybxF5,0x9405cf5bde70bb78c0ddf1425aed6a2f110fc733,Help us finish our music district and virutal record store.,grant,enacted,2021-08-30T14:58:00.731Z,2021-09-06T14:58:00.731Z,1000000,1686083.4883493325,Content Creator,Tier 3,5000,0x9405cF5BDe70bB78c0dDF1425AEd6A2f110fC733,,,,,0,0,0,,,,,0
f97ebc10-0450-11ec-bf2e-8bc0e796957b,e58a8124-c42c-486c-a51b-db4dc057d62e,QmUTQNfA9fNC9CLFAZuH11e9rrJzgS2CZyHEkRZ3NPe6Ai,0xa4244f6711052752e6bb0271bf17c756e6598406,Continue Video Editor for The Decentraland Report,grant,enacted,2021-08-23T20:30:00.138Z,2021-08-30T20:30:00.138Z,1000000,1593821.6199885113,Content Creator,Tier 2,1800,0xa4244F6711052752E6Bb0271Bf17c756E6598406,MANA,0xca8ff8f79ab831aec93fee96eef581133b17d242060998af2f5d76c09076818c,2021-09-20T21:31:53Z,1782.17821782,0,0,0,,,,,0
e1c99a80-f565-11eb-ab97-bfa89f33c258,1a94e572-b7b0-4201-94de-e15798becc96,QmX75jQxx4AFXwruzZn4PK5o9iaheHxAwdtnmY3dwUsped,0xe6d503b3ab9565560c3a6a6881d79ba29590f99f,The in-world DAO governance forum,grant,enacted,2021-08-04T20:52:00.353Z,2021-08-11T20:52:00.353Z,1000000,2389215.4942822875,Content Creator,Tier 2,3000,0x17fca813c5d9eEFD6197C00bAF8B464d0f0f403f,MANA,0x5d23494fc1e9d73717930b2a0d9e03453b4075a0f4ef6081a51e492d2bee79fc,2021-08-16T09:03:34Z,3825,0,0,0,,,,,0
691c8e60-f3c8-11eb-ab97-bfa89f33c258,534122a8-1818-4a14-8871-655f371c94b7,QmWUvgjjzsVHMuArTJXWvzabP9NwTgo8tUZLF5bNnWvP1d,0x70b71b98c8b95643462c68e0a396d0a6d15337bf,Decentraland <> Rarible Protocol Integration,grant,enacted,2021-08-02T19:32:00.742Z,2021-08-09T19:32:00.742Z,1000000,1274248.0339189114,Platform Contributor,Tier 3,5000,0x2fa66abee1b3b6afe5c14566ed4fdbadaf982b56,,,,,0,0,0,,,,,0
9d3fa020-e945-11eb-93d6-8b93cd7e61d4,8bc04362-744a-401d-b274-ac973b9d1f97,QmZnJaG5WLakS8VeZgFuKK5H2cWcnmSHjWVL4GE72aF2NR,0x716954738e57686a08902d9dd586e813490fee23,Hiroto Kais Decentraland Builder Tutorials,grant,enacted,2021-07-20T10:31:00.515Z,2021-07-27T10:31:00.515Z,1000000,1285673.6665357577,Content Creator,Tier 1,1500,0x716954738E57686A08902d9dd586e813490feE23,MANA,0x85bd68abc7797169a52b0659542b189226ffd00c3546ec4a73b90f12df457dcd,2021-08-11T19:13:14Z,2124,0,0,0,,,,,0
cc7009f0-e08c-11eb-a20f-d75df7f87ed8,bf9d23a5-0cd2-4f10-8e28-c41fb4cb5d88,Qme7WQTK3Aw9LY59dpxqD3ZY6NmQTPegckZGGcorHq7FXx,0x05060fa97e54a812d1e15cec6c34e79f74ebd0b3,The New Babylon - An Exploration of New Metaverse City Prototype,grant,enacted,2021-07-09T08:08:00.487Z,2021-07-16T08:08:00.487Z,1000000,1949672.6653620857,Content Creator,Tier 3,5000,0x05060Fa97e54a812d1E15cEc6c34e79f74eBD0b3,,,,,0,0,0,,,,,0
e66cc2e0-e013-11eb-a20f-d75df7f87ed8,35d3bddb-25cf-46ed-bdba-ca8bc4e0747d,QmdLbbrc4gM7bwpBh7rXM3SCzc9XEduQJjHsfj6QeepvPT,0x598f8af1565003ae7456dac280a18ee826df7a2c,Long term game “Project G”,grant,enacted,2021-07-08T17:42:00.982Z,2021-07-15T17:42:00.982Z,1000000,1752071.2661195807,Gaming,Tier 3,5000,0xE8643B09CF5A016AA2F1c2E9371dcEAdD362BB00,,,,,0,0,0,,,,,0
29468410-dc00-11eb-9110-69b867ba991b,79198276-6a77-41d9-bd44-42cfa0dd807e,QmSFwidzAWW9EpbDSMpf3HgsUs7brvhpbSph9hdxo9NU4b,0xa4244f6711052752e6bb0271bf17c756e6598406,Video Editor for The Decentraland Report,grant,enacted,2021-07-03T13:11:00.553Z,2021-07-10T13:11:00.553Z,1000000,1461760.103604985,Content Creator,Tier 1,500,0xa4244F6711052752E6Bb0271Bf17c756E6598406,MANA,0x035d8c46d1423cfc0ca7b30ccf7194f136f3fe296c5200e86fde66747bcd0d53,2021-07-14T20:41:39Z,833.333333333,0,0,0,,,,,0
f227a8a0-d9b7-11eb-9110-69b867ba991b,6a38b46c-4cdd-4884-b88a-782b715734c7,QmQuM1zmJEm4TDG2KUmiDVgpni3ZxiXCEgShm26Rathw3T,0xc1b8662a68f3eb66bc5e5c4de7c1ef04dc344d53,Open source DCL utility library that makes many things easier,grant,enacted,2021-06-30T15:29:00.987Z,2021-07-07T15:29:00.987Z,1000000,1459494.7801319598,Platform Contributor,Tier 3,5000,0xc1b8662A68F3eb66bC5e5C4DE7C1EF04Dc344d53,,,,,0,0,0,,,,,0
ed3849d0-d804-11eb-9110-69b867ba991b,c0fda8d8-e389-48c1-9dda-a09988d27359,Qme22m2zkPAm6SstSrw26wAf3inY4nBkxGjuxZxJYq2zqC,0x6ae03d1d3a9b161ec264c76ad73999ee25abec5a,DCL Knowledge Base HQ - Educational Website,grant,enacted,2021-06-28T11:35:00.630Z,2021-07-05T11:35:00.630Z,1000000,2205937.1578968097,Community,Tier 2,2000,0x6ae03D1d3A9b161ec264C76AD73999EE25AbEC5a,MANA,0xbc43d8e547df55e23a2a30c7274b675ded16dc8f6849ec6a6f1063ce50f6f6b7,2021-07-14T20:41:39Z,3333.33333333,0,0,0,,,,,0
ba798f30-d382-11eb-b705-3db38bad850a,a0536915-52e2-4be0-afa8-fef87ad375f6,QmUqfXPbBZfay8GLPw51ed1oUMXu4b9Cwnub81TFNMxr6d,0xbd5b79d53d75497673e699a571afa85492a2cc74,Improving the Toolbox Smart Item In Builder,grant,enacted,2021-06-22T17:53:00.267Z,2021-06-29T17:53:00.267Z,1000000,1198561.1450458097,Platform Contributor,Tier 2,3000,0xbd5b79D53D75497673e699A571AFA85492a2cc74,MANA,0x14790738ee100309cd7038d17b289292b2109af7c0d18aa40d9095f9827d3264,2021-07-14T20:40:09Z,5000,0,0,0,,,,,0
f512be20-d376-11eb-987d-410735a966ad,3f2bd012-8ecc-449d-9d6b-3bf77d27ad9f,QmW5DxzH3Hu6ovcBWuyGBhQ4YyiuXfeiZEixBAVuiQMLsa,0xd2d950cea649feef4d6111c18adbd9a37b3a9f63,Building the Motion Mine,grant,enacted,2021-06-22T16:29:00.618Z,2021-06-29T16:29:00.618Z,1000000,1975719.2321877817,Content Creator,Tier 3,5000,0xD2D950CeA649fEEf4D6111C18ADBD9a37B3a9f63,,,,,1,0,0,done,onTrack,2022-10-24T18:27:18.103Z,,0
