Member,Proposal ID,Created,Proposal Title,Choice #,Choice,Vote Weight,Total VP,MANA VP,Names VP,LAND VP,Delegated VP
0x2Ae9070b029D05d8E6516aEc0475002C53595a9d,0x6e0c7e6e21516dc86cf52a838a03e6202db4c2dbeb350465dd19124144b21399,2022-11-26T23:57:16.000Z,Polkadot - Substrate integration and education - BUITL,1,yes,0.0036617729897714473,171.3996895924845,71.39968959248448,100,0,0
0x2Ae9070b029D05d8E6516aEc0475002C53595a9d,0x87007dec2657bea97b75b58bba18c34825f314225487a8e2a54fed4242d8ad28,2022-11-26T23:55:57.000Z,"Add the location -141,71 to the Points of Interest",1,yes,0.011627854021410096,161.4996895924845,61.499689592484486,100,0,0
0x2Ae9070b029D05d8E6516aEc0475002C53595a9d,0x3e73a459d150135db6e23ae8df645a557908f54279f592d2bba918238eaf7fd4,2022-11-26T23:54:10.000Z,"Add the location -83,125 to the Points of Interest",1,yes,0.010880401165424053,161.4996895924845,61.499689592484486,100,0,0
0x681EFA0d274467070CeFf4e5482A9B3DbF94f644,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T23:04:47.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",3,Invalid question/options,0.00008366065108444413,1.097895169313389,1.097895169313389,0,0,0
0x681EFA0d274467070CeFf4e5482A9B3DbF94f644,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T23:04:26.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,3,Invalid question/options,0.000056699388310066455,1.097895169313389,1.097895169313389,0,0,0
0xc95F3Bf1934599fFB815B6E116bb516d2293E8eA,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T22:18:54.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.00004963678239498948,1.4679389123365407,1.4679389123365407,0,0,0
0x3c2A67096681d17FFecB86E45B05a635a4E7108C,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T22:18:07.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.00004801445415908876,1.4199608075691907,1.4199608075691907,0,0,0
0xBa5773e7804adb239E3ba1A2e0d27137635A8011,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T22:17:20.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.00004955053058934666,1.4653881349562734,1.4653881349562734,0,0,0
0xd348dAF6C94CA1d4C413628CbDD04cf678b786D5,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T22:16:23.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.000049545378779258814,1.46523577732687,1.46523577732687,0,0,0
0x8f46093C6FDD09197439C2BbdB14c45Ae9119a56,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T22:15:31.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.000049540227772988455,1.4650834434692526,1.4650834434692526,0,0,0
0x3aBf7947219A6cC1fa48449100E7AaD266F9dDDc,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T22:14:21.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.000049535077570368334,1.4649311333784747,1.4649311333784747,0,0,0
0x140b728eA9b0e36780aBA25dEbF2E318582A5DB7,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T22:13:25.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.00004952992817123121,1.4647788470495913,1.4647788470495913,0,0,0
0x494b7970F82bD6C0Ecc84f3AC497588bf6136916,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T22:12:41.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.00004952477957540995,1.4646265844776587,1.4646265844776587,0,0,0
0x92a5a94Fd45D89753Dd2E139A9D47288235818Ae,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T22:11:31.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.00004963758713266163,1.4679627113357139,1.467962711335714,0,0,0
0xea12476de00268C81464791EF21393a4D29FE0FB,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T22:10:27.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.00004951963178273743,1.4644743456577345,1.4644743456577345,0,0,0
0xF0CbEa7610958F2bDd703f8700276aE6A06c22ed,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T21:57:55.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.000049638391889904196,1.4679865109136547,1.4679865109136547,0,0,0
0xdcD9C846e14050989E780e7036217ed564496BD6,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T21:32:21.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.000049416919008331514,1.4614367579844507,1.4614367579844507,0,0,0
0xE573747dF52E4C4144Af5eF685Be661d79F925c9,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T21:30:40.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.00004942205392479445,1.4615886160083564,1.4615886160083564,0,0,0
0x69680b3dfA56CAaFF702f3a8eD08Bd7E11c426Fc,0x2b495755079ee06979e2661ff55e5ec46a68f082a19fadba20c1a0826372afe6,2022-11-26T21:28:30.000Z,Build an app to create wearables for decentraland without technical skills,1,yes,0.00005366081741829807,1.5869441602656658,1.5869441602656658,0,0,0
0x9aE92443592f1a11275Ee7Db12298C884efE5779,0x09764bf805351f645049fd6332da7be397e092dfb6f1d386226a017d24235511,2022-11-26T21:26:09.000Z,Vroomway Continuation - Race and Earn,1,yes,0.000028700089021856282,2.405042314642772,2.405042314642772,0,0,0
0x9aE92443592f1a11275Ee7Db12298C884efE5779,0x89c0dd563dba0304e6de8274122547c2aa94311ce85ce33a5c6412605392f72b,2022-11-26T21:25:43.000Z,Optimize MetaParty Events & CyberStrife Distributed RPG,1,yes,0.00008587873578666768,2.405042314642772,2.405042314642772,0,0,0
0x185af8cf06431DAcbc877ac754D21e86B4F68136,0x09764bf805351f645049fd6332da7be397e092dfb6f1d386226a017d24235511,2022-11-26T19:41:44.000Z,Vroomway Continuation - Race and Earn,2,no,0.06295149349075217,5275.28,2880.2799999999997,200,2000,0
0x0636211443e91468ee3657e1d7FaeDe7059c4843,0x5482380c546b9680bd952731124f427927d5322b046b7748dc877baf696f8ea5,2022-11-26T19:05:06.000Z,Instaverse – build your metaverse presence instantly,2,no,4.558338497337265,384463.2123400743,1.3784021935861133,151000,12000,210710.8339378807
0x373C71b573f5d5bf110DdE465184FfaF16D3B7ac,0xfe375d2b77c00b356b832649c3a96e9ae9a4b6eb916278945ba439fc28a56f28,2022-11-26T18:04:49.000Z,Framework for New Committee who decides when to revoke grants -Updated proposal,1,yes,0.00014030043203805038,3,3,0,0,0
0x373C71b573f5d5bf110DdE465184FfaF16D3B7ac,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T18:02:54.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,1,"Yes, DCL main server must belong to the community",0.000154931153432961,3,3,0,0,0
0x598f8af1565003AE7456DaC280a18ee826Df7a2c,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T17:31:40.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",1,"Cool idea, I support it 😎",13.416874232855816,176072.2779060064,7486.010064737496,300,0,166746.2678412689
0xa2f8cD45cd7EA14bcE6e87f177cf9DF928a089A5,0xa688016976c62218b4183a8056366427cc8b8792bfd0db422f5168e6491e1374,2022-11-26T16:49:11.000Z,"Add the location 100,130 to the Points of Interest",1,yes,0.001509416626602138,25.24722460483125,25.24722460483125,0,0,0
0xDb7167bbEbe8759C5326AaBEb60dE39413ca690d,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T15:03:56.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,1,"Yes, DCL main server must belong to the community",0.018108301569526673,350.639,350.639,0,0,0
0xDb7167bbEbe8759C5326AaBEb60dE39413ca690d,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T15:03:17.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",1,"Cool idea, I support it 😎",0.02671902368779342,350.639,350.639,0,0,0
0x338571a641d8c43F9e5A306300c5d89E0CB2CFAF,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T14:56:46.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",1,"Cool idea, I support it 😎",0.023091189083272352,303.03021336324116,3.030213363241181,300,0,0
0x022111936500251ea358a98cbB158d77580EFb42,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-26T13:45:33.000Z,Ban the name dclfoundation,1,yes,0.00021271346262029774,7.168924843790661,7.168924843790661,0,0,0
0x66cA64396ebb36e12bAbcC752c44d410301E067e,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T12:11:20.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",3,Invalid question/options,0.00038983947195362354,5.115940020996902,5.115940020996902,0,0,0
0x8554A09ef7315704eb68dE6cB7712CF542D8D355,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T11:14:39.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",3,Invalid question/options,0.00019050236630689554,2.5,2.5,0,0,0
0x86EDB92e217605DbeCF606548e48dAaf1B817DA1,0x09764bf805351f645049fd6332da7be397e092dfb6f1d386226a017d24235511,2022-11-26T10:20:56.000Z,Vroomway Continuation - Race and Earn,1,yes,12.22715942511892,1024625.2470819758,140.90150498954733,200,2000,1022284.3455769862
0x14EfcA67ED15d631ee4D095512709cD1d2aE87a2,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T09:49:43.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,3,Invalid question/options,0.000054703319285345675,1.0592444077236391,1.0592444077236391,0,0,0
0xa3Ad516Af35298e71dcc409a6450EAE32779FB36,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T08:44:17.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,1,"Yes, DCL main server must belong to the community",0.0002472463611537525,4.78753993,4.78753993,0,0,0
0xa3Ad516Af35298e71dcc409a6450EAE32779FB36,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T08:26:40.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",1,"Cool idea, I support it 😎",0.00036481507418149964,4.78753993,4.78753993,0,0,0
0x14EfcA67ED15d631ee4D095512709cD1d2aE87a2,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T07:55:43.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",3,Invalid question/options,0.00008071542646747973,1.0592444077236391,1.0592444077236391,0,0,0
0x14EfcA67ED15d631ee4D095512709cD1d2aE87a2,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-26T07:48:48.000Z,Ban the name dclfoundation,2,no,0.000031429475219458884,1.0592444077236391,1.0592444077236391,0,0,0
0xedF458ce355C755e1973778b51b917066d4c0bAd,0x54c8aa1684284b084b8672705f03ccaad2e0cbf280fc135a251590070c849148,2022-11-26T07:40:57.000Z,Use A.I. to Create Scenes in Decentraland,1,yes,3.053937246436593,119381.63999741194,0,0,0,119381.63999741194
0xedF458ce355C755e1973778b51b917066d4c0bAd,0x296981153707d08faf8a4ce8c2a4ab5921c3fd9bd3ae1b0dbc1999ff47630b61,2022-11-26T07:40:03.000Z,"Genesis city map, 6-month renewal",1,yes,3.654570074867568,119381.63999741194,0,0,0,119381.63999741194
0xedF458ce355C755e1973778b51b917066d4c0bAd,0x5482380c546b9680bd952731124f427927d5322b046b7748dc877baf696f8ea5,2022-11-26T07:38:42.000Z,Instaverse – build your metaverse presence instantly,1,yes,1.4154330193602727,119381.63999741194,0,0,0,119381.63999741194
0xedF458ce355C755e1973778b51b917066d4c0bAd,0x90d0deada7ca57fb9b27870b94d1736101e83a7ab07962cc81ddb28d49730a78,2022-11-26T07:38:08.000Z,Decentraland’s MENA Community Outreach Plan (Revised),1,yes,4.2335793422206764,119381.63999741194,0,0,0,119381.63999741194
0xedF458ce355C755e1973778b51b917066d4c0bAd,0xfe375d2b77c00b356b832649c3a96e9ae9a4b6eb916278945ba439fc28a56f28,2022-11-26T07:36:24.000Z,Framework for New Committee who decides when to revoke grants -Updated proposal,1,yes,5.583098556349297,119381.63999741194,0,0,0,119381.63999741194
0xF0aD8D543A644ce21DeEeF08e797C22b36677826,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-26T07:18:21.000Z,Ban the name dclfoundation,2,no,0.00003113091379092189,1.0491822122421188,1.0491822122421188,0,0,0
0xF0aD8D543A644ce21DeEeF08e797C22b36677826,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T07:18:02.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,3,Invalid question/options,0.000054183670101339055,1.0491822122421188,1.0491822122421188,0,0,0
0xF0aD8D543A644ce21DeEeF08e797C22b36677826,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T07:17:43.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",3,Invalid question/options,0.00007994867764769086,1.0491822122421188,1.0491822122421188,0,0,0
0xA0164833C956F812294fe624e08C17Bab439Dadb,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T07:10:40.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",3,Invalid question/options,0.0000894377912350578,1.1737097151194344,1.1737097151194344,0,0,0
0xA0164833C956F812294fe624e08C17Bab439Dadb,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T06:55:58.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,3,Invalid question/options,0.000060614733319642016,1.1737097151194344,1.1737097151194344,0,0,0
0xA0164833C956F812294fe624e08C17Bab439Dadb,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-26T06:46:41.000Z,Ban the name dclfoundation,2,no,0.000034825843910245985,1.1737097151194344,1.1737097151194344,0,0,0
0xBB8d9884e0421549e15A042c978F75F048E4e832,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T06:33:48.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,3,Invalid question/options,0.00005550304494830305,1.0747298471314741,1.074729847131474,0,0,0
0xBB8d9884e0421549e15A042c978F75F048E4e832,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T06:31:04.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",3,Invalid question/options,0.00008189543160767756,1.0747298471314741,1.074729847131474,0,0,0
0x024ae17656E34cEE2Ee9B85800969D991BDB18E6,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T06:13:24.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,1,"Yes, DCL main server must belong to the community",0.00007757832110870993,1.502183119206136,1.502183119206136,0,0,0
0x024ae17656E34cEE2Ee9B85800969D991BDB18E6,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T06:12:50.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",1,"Cool idea, I support it 😎",0.0001144677755340169,1.502183119206136,1.502183119206136,0,0,0
0xf7D0D608e68A7E970f51E8265eb2A8266D804C1B,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T04:11:53.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,1,"Yes, DCL main server must belong to the community",0.0002845919331476308,5.51067865,5.51067865,0,0,0
0x76fb13f00CdbdD5eAC8E2664CF14be791aF87cb0,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-26T03:59:39.000Z,Ban the name dclfoundation,2,no,3.542842319388378,119401.8,0,1100,4000,114281.8
0x76fb13f00CdbdD5eAC8E2664CF14be791aF87cb0,0xfe375d2b77c00b356b832649c3a96e9ae9a4b6eb916278945ba439fc28a56f28,2022-11-26T03:58:51.000Z,Framework for New Committee who decides when to revoke grants -Updated proposal,1,yes,5.584041375373628,119401.8,0,1100,4000,114281.8
0x76fb13f00CdbdD5eAC8E2664CF14be791aF87cb0,0x660c92fd4fe046fd2c3155c418d959dafa82daae569ab5e6599e517e0988285c,2022-11-26T03:58:29.000Z,(Karen Act) Make Esteban Leader or give all high VP Whales a portion of the Revenue on top of DAO... here me out lol,4,Invalid question/options,4.461591571812095,119401.8,0,1100,4000,114281.8
0x76fb13f00CdbdD5eAC8E2664CF14be791aF87cb0,0x90d0deada7ca57fb9b27870b94d1736101e83a7ab07962cc81ddb28d49730a78,2022-11-26T03:57:50.000Z,Decentraland’s MENA Community Outreach Plan (Revised),1,yes,4.067059896751681,114686,0,1100,4000,109566
0x5465E6e3B18fF3657c538DC1DF5d3AD9F82E17A8,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T03:41:42.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",3,Invalid question/options,0.03365893600020485,441.71283345085817,441.71283345085817,0,0,0
0xf7D0D608e68A7E970f51E8265eb2A8266D804C1B,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-26T03:19:08.000Z,Ban the name dclfoundation,1,yes,0.0001635106466549919,5.51067865,5.51067865,0,0,0
0xf7D0D608e68A7E970f51E8265eb2A8266D804C1B,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T03:18:22.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",1,"Cool idea, I support it 😎",0.00041991892911275546,5.51067865,5.51067865,0,0,0
0x022111936500251ea358a98cbB158d77580EFb42,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T03:03:14.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",1,"Cool idea, I support it 😎",0.0005462788586473649,7.168924843790661,7.168924843790661,0,0,0
0x56D947fA1AE6d6293b307b489540C156AF628F0F,0x2dc4349573b5caae23e580213a443bfcef610b57a5c5a65883dbf352294c67db,2022-11-26T02:56:26.000Z,Should VP keep assigned to the landowner in a LAND Rental transaction?,1,yes,0.014653857833013447,707.2057513735673,7.205751373567343,700,0,0
0x56D947fA1AE6d6293b307b489540C156AF628F0F,0xfe375d2b77c00b356b832649c3a96e9ae9a4b6eb916278945ba439fc28a56f28,2022-11-26T02:55:38.000Z,Framework for New Committee who decides when to revoke grants -Updated proposal,1,yes,0.03305040869245882,706.7064914702902,6.706491470290214,700,0,0
0x56D947fA1AE6d6293b307b489540C156AF628F0F,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-26T02:53:38.000Z,Ban the name dclfoundation,2,no,0.02096911156588448,706.7064914702902,6.706491470290214,700,0,0
0x56D947fA1AE6d6293b307b489540C156AF628F0F,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T02:52:53.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",1,"Cool idea, I support it 😎",0.05385170356381367,706.7064914702902,6.706491470290214,700,0,0
0x56D947fA1AE6d6293b307b489540C156AF628F0F,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T02:52:09.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,3,Invalid question/options,0.03649695062068436,706.7064914702902,6.706491470290214,700,0,0
0x2EBB0E88c6eDeAeF1D912bEE639A9e6acC2Ed418,0x09764bf805351f645049fd6332da7be397e092dfb6f1d386226a017d24235511,2022-11-26T02:41:47.000Z,Vroomway Continuation - Race and Earn,1,yes,0.00007843799156223773,6.57303497,6.57303497,0,0,0
0x3eB72A65F9322D3f30167cFF9FC9fcBb23D61cFd,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-26T02:41:27.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",3,Invalid question/options,0.0078032817277165325,102.404,102.404,0,0,0
0xd6eFf8F07cAF3443A1178407d3de4129149D6eF6,0x89c0dd563dba0304e6de8274122547c2aa94311ce85ce33a5c6412605392f72b,2022-11-26T01:18:22.000Z,Optimize MetaParty Events & CyberStrife Distributed RPG,1,yes,4.959709430685243,138897.14304553892,240.9566268923096,3900,20000,111601.1864186466
0xd6eFf8F07cAF3443A1178407d3de4129149D6eF6,0xfe375d2b77c00b356b832649c3a96e9ae9a4b6eb916278945ba439fc28a56f28,2022-11-26T01:17:14.000Z,Framework for New Committee who decides when to revoke grants -Updated proposal,1,yes,6.488131750123186,138733.68005802497,656.4975079232105,4000,20000,110922.18255010176
0xd6eFf8F07cAF3443A1178407d3de4129149D6eF6,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-26T01:03:07.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,3,Invalid question/options,8.609752361774149,166714.41806891866,823.7667710364788,4000,20000,138735.65129788217
0x2684A202a374D87BB321A744482B89bf6DeaF8Bd,0x259f830a8375c799fa7d09ab3e70ed82e2a59aecccb988ad88eba080d5a433cf,2022-11-25T22:19:25.000Z,Add more Emotes on to the wheel,1,Yes Id love more emotes in the wheel,0.14749796676971583,2227.8564167234867,88.85641672348679,100,0,2029
0x2684A202a374D87BB321A744482B89bf6DeaF8Bd,0xfe375d2b77c00b356b832649c3a96e9ae9a4b6eb916278945ba439fc28a56f28,2022-11-25T22:18:47.000Z,Framework for New Committee who decides when to revoke grants -Updated proposal,1,yes,0.10418973926168267,2227.8564167234867,88.85641672348679,100,0,2029
0x059d0025E4e1Bb1a37F2C922e54b139Bc1231eE0,0x5ba92d17261342dd3639b10103d00a4b221d364743e13cde722ed2aa7a698f4c,2022-11-25T21:23:36.000Z,"DCLPanel: let’s take events to a next level, 100% free, Open Source ( and also *HIRING*)",1,"Cool idea, I support it 😎",2.612910861834016,34289.742858425554,89.74285842555173,12200,22000,0
0x4599ACc33C2C8f47DcB9646d5120A874Fcb6b1D6,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-25T21:08:34.000Z,Ban the name dclfoundation,2,no,0.013110446091151584,441.8516888317823,241.85168883178233,200,0,0
0x4599ACc33C2C8f47DcB9646d5120A874Fcb6b1D6,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-25T21:07:07.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,3,Invalid question/options,0.022462522279440796,434.95168883178235,234.95168883178235,200,0,0
0x501956acE74EDb360C56d0c0Fa74B0066Fd6f486,0x660c92fd4fe046fd2c3155c418d959dafa82daae569ab5e6599e517e0988285c,2022-11-25T19:25:26.000Z,(Karen Act) Make Esteban Leader or give all high VP Whales a portion of the Revenue on top of DAO... here me out lol,3,3rd idea in comments,0.003758638027824116,100.58924911595446,0.5892491159544575,100,0,0
0x501956acE74EDb360C56d0c0Fa74B0066Fd6f486,0x94f52876e0d6a45d0436372741b45020dd3d2c72f0121ccd750f59f72ab7df90,2022-11-25T19:23:47.000Z,Ban the name DCLDAO,2,no,0.0007834170250583044,109,9,100,0,0
0xfF3327cc139449Fa111AD87351bb300e9Cc7607c,0x660c92fd4fe046fd2c3155c418d959dafa82daae569ab5e6599e517e0988285c,2022-11-25T18:57:39.000Z,(Karen Act) Make Esteban Leader or give all high VP Whales a portion of the Revenue on top of DAO... here me out lol,4,Invalid question/options,3.769989917536486,100893.05013477069,793.0501347706945,100,0,100000
0xfF3327cc139449Fa111AD87351bb300e9Cc7607c,0x55d83acb81e64f3ff1d1fb821d5ed0cc4bd81fa65cbd0aa0553bdf6c56fdacf9,2022-11-25T18:49:46.000Z,Should Decentraland have a main Discord server which belongs to the community with no censorship ?,3,Invalid question/options,5.210492210249861,100893.05013477069,793.0501347706945,100,0,100000
0xfF3327cc139449Fa111AD87351bb300e9Cc7607c,0x960eedf548ec44bb8633a92ee060d874be7a87757ceb4f2f290542fcfbb9b6d4,2022-11-25T18:49:26.000Z,Ban the name dclfoundation,2,no,2.9936581169600363,100893.05013477069,793.0501347706945,100,0,100000
0xfF3327cc139449Fa111AD87351bb300e9Cc7607c,0xfe375d2b77c00b356b832649c3a96e9ae9a4b6eb916278945ba439fc28a56f28,2022-11-25T18:48:53.000Z,Framework for New Committee who decides when to revoke grants -Updated proposal,1,yes,4.718446174515002,100893.05013477069,793.0501347706945,100,0,100000
0xfF3327cc139449Fa111AD87351bb300e9Cc7607c,0xa688016976c62218b4183a8056366427cc8b8792bfd0db422f5168e6491e1374,2022-11-25T18:48:11.000Z,"Add the location 100,130 to the Points of Interest",2,no,6.031936173803602,100893.05013477069,793.0501347706945,100,0,100000
0xfF3327cc139449Fa111AD87351bb300e9Cc7607c,0x259f830a8375c799fa7d09ab3e70ed82e2a59aecccb988ad88eba080d5a433cf,2022-11-25T18:47:11.000Z,Add more Emotes on to the wheel,1,Yes Id love more emotes in the wheel,6.679748140124742,100893.05013477069,793.0501347706945,100,0,100000
0xfF3327cc139449Fa111AD87351bb300e9Cc7607c,0xf67e2fe942ba0fc7a99944bd56999f91358aab8a156802bf74047d03bed5067f,2022-11-25T18:47:02.000Z,Where are the fishes,2,no,4.084935853591631,100893.05013477069,793.0501347706945,100,0,100000
0xfF3327cc139449Fa111AD87351bb300e9Cc7607c,0x94f52876e0d6a45d0436372741b45020dd3d2c72f0121ccd750f59f72ab7df90,2022-11-25T18:42:23.000Z,Ban the name DCLDAO,2,no,0.7251498457398203,100893.05013477069,793.0501347706945,100,0,100000
