Item ID,Name,Collection,Description,Category,Network,Type,Total Supply,Max Supply,Rarity,Creation Fee,Created,Updated,Reviewed,Available,Price,Sold,Sales,Volume,Creator,Beneficiary,URI,URN
0xd79cf5a41d8caec4688e01b4754ea2da6f51e856-23,Boater Shoes (ICE Rank 4),0xd79cf5a41d8caec4688e01b4754ea2da6f51e856,The Boater Shoes (ICE Rank 4) gives 25-34% bonus in ICE Poker,feet,matic,wearable_v2,66,100,legendary,500,2021-11-12T22:32:03.000Z,2023-09-04T18:32:26.000Z,2021-11-15T22:30:40.000Z,34,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd79cf5a41d8caec4688e01b4754ea2da6f51e856/23,
0xd79cf5a41d8caec4688e01b4754ea2da6f51e856-24,Boater Shoes (ICE Rank 3),0xd79cf5a41d8caec4688e01b4754ea2da6f51e856,The Boater Shoes (ICE Rank 3) gives 16-24% bonus in ICE Poker,feet,matic,wearable_v2,76,100,legendary,500,2021-11-12T22:32:03.000Z,2023-09-04T18:32:26.000Z,2021-11-15T22:30:40.000Z,24,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd79cf5a41d8caec4688e01b4754ea2da6f51e856/24,
0xd79cf5a41d8caec4688e01b4754ea2da6f51e856-3,Boater Hat (ICE Rank 3),0xd79cf5a41d8caec4688e01b4754ea2da6f51e856,The Boater Hat (ICE Rank 3) gives 16-24% bonus in ICE Poker,hat,matic,wearable_v2,80,100,legendary,500,2021-11-12T22:32:03.000Z,2023-05-24T16:40:27.000Z,2021-11-15T22:30:40.000Z,20,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd79cf5a41d8caec4688e01b4754ea2da6f51e856/3,
0xd79cf5a41d8caec4688e01b4754ea2da6f51e856-4,Boater Hat (ICE Rank 5),0xd79cf5a41d8caec4688e01b4754ea2da6f51e856,The Boater Hat (ICE Rank 5) gives 35-45% bonus in ICE Poker,hat,matic,wearable_v2,70,100,legendary,500,2021-11-12T22:32:03.000Z,2023-05-24T16:40:27.000Z,2021-11-15T22:30:40.000Z,30,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd79cf5a41d8caec4688e01b4754ea2da6f51e856/4,
0xd79cf5a41d8caec4688e01b4754ea2da6f51e856-5,XL Pipe (ICE Rank 1),0xd79cf5a41d8caec4688e01b4754ea2da6f51e856,The Pipe (ICE Rank 1) gives 1-7% bonus in ICE Poker,mask,matic,wearable_v2,100,100,legendary,500,2021-11-12T22:32:03.000Z,2023-05-24T16:40:27.000Z,2021-11-15T22:30:40.000Z,0,1000000,2021-12-14T18:08:39.000Z,2,2248000000000000000000,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd79cf5a41d8caec4688e01b4754ea2da6f51e856/5,
0xd79cf5a41d8caec4688e01b4754ea2da6f51e856-6,XL Pipe (ICE Rank 2),0xd79cf5a41d8caec4688e01b4754ea2da6f51e856,The XL Pipe (ICE Rank 2) gives 8-15% bonus in ICE Poker,mask,matic,wearable_v2,88,100,legendary,500,2021-11-12T22:32:03.000Z,2023-05-24T16:40:27.000Z,2021-11-15T22:30:40.000Z,12,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd79cf5a41d8caec4688e01b4754ea2da6f51e856/6,
0xd79cf5a41d8caec4688e01b4754ea2da6f51e856-7,XL Pipe (ICE Rank 4),0xd79cf5a41d8caec4688e01b4754ea2da6f51e856,The XL Pipe (ICE Rank 4) gives 25-34% bonus in ICE Poker,mask,matic,wearable_v2,80,100,legendary,500,2021-11-12T22:32:03.000Z,2023-05-24T16:40:27.000Z,2021-11-15T22:30:40.000Z,20,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd79cf5a41d8caec4688e01b4754ea2da6f51e856/7,
0xd79cf5a41d8caec4688e01b4754ea2da6f51e856-8,XL Pipe (ICE Rank 3),0xd79cf5a41d8caec4688e01b4754ea2da6f51e856,The XL Pipe (ICE Rank 3) gives 16-24% bonus in ICE Poker,mask,matic,wearable_v2,83,100,legendary,500,2021-11-12T22:32:03.000Z,2023-05-24T16:40:27.000Z,2021-11-15T22:30:40.000Z,17,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd79cf5a41d8caec4688e01b4754ea2da6f51e856/8,
0xd79cf5a41d8caec4688e01b4754ea2da6f51e856-9,XL Pipe (ICE Rank 5),0xd79cf5a41d8caec4688e01b4754ea2da6f51e856,The XL Pipe (ICE Rank 5) gives 35-45% bonus in ICE Poker,mask,matic,wearable_v2,77,100,legendary,500,2021-11-12T22:32:03.000Z,2023-12-18T02:26:47.000Z,2021-11-15T22:30:40.000Z,23,1000000,2023-12-18T02:26:47.000Z,2,257000000000000000000,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd79cf5a41d8caec4688e01b4754ea2da6f51e856/9,
0x53a7c4bbb0f351f3b1f3f09a3e8288e1528611b1-0,poti by Tobik,0x53a7c4bbb0f351f3b1f3f09a3e8288e1528611b1,poti is made by the YouTuber and content creator 'Tobik',hair,matic,wearable_v2,8084,10000,uncommon,500,2021-11-13T04:26:05.000Z,2024-05-20T17:57:32.000Z,2021-11-17T12:02:13.000Z,1916,7,2024-05-20T17:57:32.000Z,87,270800000000000000000,0x1e09a216b70d46229f3fe86d3ad2e47ae01f7989,0x0e7c2d47d79d4026472f4f942c4947937daa94a8,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x53a7c4bbb0f351f3b1f3f09a3e8288e1528611b1/0,
0x99027aeda711eee53b9ef66d7c8f81dbdd00389d-0,MetaHelmet DCL,0x99027aeda711eee53b9ef66d7c8f81dbdd00389d,Metaverse Travel Agency,helmet,matic,wearable_v2,2782,5000,rare,500,2021-11-16T12:24:27.000Z,2022-02-14T07:58:31.000Z,2021-11-17T12:39:21.000Z,2218,10000,2022-02-14T07:58:31.000Z,2,53000000000000000000,0x468ccd8cda9d4f9414a41220f6b08e8d5e9f3d16,0x468ccd8cda9d4f9414a41220f6b08e8d5e9f3d16,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x99027aeda711eee53b9ef66d7c8f81dbdd00389d/0,
0x36e94d12899317dc792e558f993213eef9b85c78-0,Cyber Oni Mask,0x36e94d12899317dc792e558f993213eef9b85c78,Cyber Oni mask is a sci fi half Oni mask,mask,matic,wearable_v2,100,100,legendary,500,2021-11-16T19:08:13.000Z,2023-09-10T03:40:54.000Z,2021-11-16T21:48:00.000Z,0,5,2023-09-10T03:40:54.000Z,52,845000000000000000000,0x407c35fd3c369e775d394a6637d80c66fcfbd3ab,0x407c35fd3c369e775d394a6637d80c66fcfbd3ab,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x36e94d12899317dc792e558f993213eef9b85c78/0,
0x69f75bc12439c0d8dc54ef24baa0406421a0f6a5-0,Royal Hearts Tshirt,0x69f75bc12439c0d8dc54ef24baa0406421a0f6a5,Show your love for the game.,upper_body,matic,wearable_v2,135,1000,epic,500,2021-11-16T19:34:19.000Z,2023-05-24T21:02:50.000Z,2021-11-16T21:40:36.000Z,865,2.5,2023-05-24T21:02:50.000Z,21,49600000000000000000,0xdf8fc03e54f93e67cfec067889a01fb4af6baf8b,0x04f2727df80c842a101f5606266a701c8090b7b0,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x69f75bc12439c0d8dc54ef24baa0406421a0f6a5/0,
0x4f0a8e5f8e0e22137833bf708b98ae77aeb03334-0,Purple santa hat,0x4f0a8e5f8e0e22137833bf708b98ae77aeb03334,"It's A Purple santa hat (Total Available Supply 1,347)",hat,matic,wearable_v2,10000,10000,uncommon,500,2021-11-17T18:33:36.000Z,2024-04-05T11:37:25.000Z,2021-11-19T18:03:18.000Z,0,25,2024-04-05T11:37:25.000Z,303,3743410000000000000000,0x9381caa558f19a821a2360c59fdf3db60c09ff52,0xde7a4cba8517c0a193e99da238cb856b0f240553,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x4f0a8e5f8e0e22137833bf708b98ae77aeb03334/0,
0xaf1a3b422617248c169ad4e997025f0bcdcfee97-0,White santa hat,0xaf1a3b422617248c169ad4e997025f0bcdcfee97,"It's A White santa hat (Total Available Supply 3,189)",hat,matic,wearable_v2,10000,10000,uncommon,500,2021-11-18T05:14:44.000Z,2024-04-01T02:52:53.000Z,2021-11-20T08:54:53.000Z,0,0.5,2024-04-01T02:52:53.000Z,1417,1394260000000000000000,0x9381caa558f19a821a2360c59fdf3db60c09ff52,0xde7a4cba8517c0a193e99da238cb856b0f240553,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xaf1a3b422617248c169ad4e997025f0bcdcfee97/0,
0xd2132c5f42e9b0e2fb494b98963dc9a4470c19d0-0,Red santa hat,0xd2132c5f42e9b0e2fb494b98963dc9a4470c19d0,It's A Red santa hat,hat,matic,wearable_v2,10000,10000,uncommon,500,2021-11-18T05:23:16.000Z,2024-06-25T22:53:35.000Z,2021-11-20T08:56:35.000Z,0,5,2024-06-25T22:53:35.000Z,729,1179880000000000000000,0x9381caa558f19a821a2360c59fdf3db60c09ff52,0xde7a4cba8517c0a193e99da238cb856b0f240553,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd2132c5f42e9b0e2fb494b98963dc9a4470c19d0/0,
0x2097389da7dd64e237eb92fc5ceadcdcc03213d3-0,Green santa hat,0x2097389da7dd64e237eb92fc5ceadcdcc03213d3,"It's A Green santa hat (Total Available Supply 5,782)",hat,matic,wearable_v2,9998,10000,uncommon,500,2021-11-18T05:23:48.000Z,2024-04-01T02:52:13.000Z,2021-11-20T08:58:05.000Z,2,100,2024-04-01T02:52:13.000Z,2133,1339140000000000000000,0x9381caa558f19a821a2360c59fdf3db60c09ff52,0xde7a4cba8517c0a193e99da238cb856b0f240553,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x2097389da7dd64e237eb92fc5ceadcdcc03213d3/0,
0x08cbc78c1b2e2eea7627c39c8adf660d52e3d82c-0,Blue santa hat,0x08cbc78c1b2e2eea7627c39c8adf660d52e3d82c,"It's A Blue santa hat (Total Available Supply 1,317)",hat,matic,wearable_v2,10000,10000,uncommon,500,2021-11-18T05:24:58.000Z,2024-04-05T11:45:17.000Z,2021-11-20T08:59:41.000Z,0,2,2024-04-05T11:45:17.000Z,254,4882450000000000000000,0x9381caa558f19a821a2360c59fdf3db60c09ff52,0xde7a4cba8517c0a193e99da238cb856b0f240553,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x08cbc78c1b2e2eea7627c39c8adf660d52e3d82c/0,
0x289f3374440eae1224910bad726b6421fc0be66d-0,Black santa hat,0x289f3374440eae1224910bad726b6421fc0be66d,"It's A Black santa hat (Total Available Supply 1,944)",hat,matic,wearable_v2,10000,10000,uncommon,500,2021-11-18T05:26:10.000Z,2024-04-05T11:42:21.000Z,2021-11-19T11:50:55.000Z,0,5,2024-04-05T11:42:21.000Z,543,4378750000000000000000,0x9381caa558f19a821a2360c59fdf3db60c09ff52,0xde7a4cba8517c0a193e99da238cb856b0f240553,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x289f3374440eae1224910bad726b6421fc0be66d/0,
0xf3cae1159280462fbd556d6133977d91f18c5529-0,Genesis SushiSwap Sneakers,0xf3cae1159280462fbd556d6133977d91f18c5529,Handcrafted by the finest sushi chef,feet,matic,wearable_v2,100,100,legendary,500,2021-11-18T11:59:20.000Z,2021-11-21T12:14:29.000Z,2021-11-21T12:15:33.000Z,0,500,,0,0,0x8db0bb59e6ef04b4a88598d9a3d380746aab2e0b,0x8db0bb59e6ef04b4a88598d9a3d380746aab2e0b,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xf3cae1159280462fbd556d6133977d91f18c5529/0,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-0,Backwards Dad Hat,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,The Bucket Hat (ICE Level 1) gives 1-7% bonus in ICE Poker,hat,matic,wearable_v2,20,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,80,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/0,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-1,Two Tone Hat,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,hat,matic,wearable_v2,19,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,81,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/1,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-10,Pride Hoodie,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,upper_body,matic,wearable_v2,20,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,80,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/10,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-11,Retro Jersey Shorts,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,lower_body,matic,wearable_v2,4,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,96,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/11,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-12,Pixel  Camo Pants,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,lower_body,matic,wearable_v2,20,100,legendary,500,2021-11-19T17:22:12.000Z,2024-04-20T06:15:21.000Z,2021-11-23T09:03:13.000Z,80,1000000,2024-04-20T06:15:21.000Z,1,50000000000000000000,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/12,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-13,Acid Wash Jeans,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,lower_body,matic,wearable_v2,18,100,legendary,500,2021-11-19T17:22:12.000Z,2024-07-06T04:12:40.000Z,2021-11-23T09:03:13.000Z,82,1000000,2024-07-06T04:12:40.000Z,2,25000000000000000000,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/13,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-14,All-In Pants,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,lower_body,matic,wearable_v2,10,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,90,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/14,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-15,Roller Jeans,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,lower_body,matic,wearable_v2,14,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,86,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/15,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-16,4oak Pants,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be used to play ICE Poker Arcade. ,lower_body,matic,wearable_v2,15,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,85,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/16,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-17,Puffer Trackpants,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be used to play ICE Poker Arcade.,lower_body,matic,wearable_v2,10,100,legendary,500,2021-11-19T17:22:12.000Z,2023-10-31T11:32:20.000Z,2021-11-23T09:03:13.000Z,90,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/17,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-18,Papi,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,upper_body,matic,wearable_v2,8,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,92,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/18,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-19,Flight Fit,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,upper_body,matic,wearable_v2,14,100,legendary,500,2021-11-19T17:22:12.000Z,2023-11-03T20:41:59.000Z,2021-11-23T09:03:13.000Z,86,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/19,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-2,White Sunglasses,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be used to play ICE Poker Arcade.,eyewear,matic,wearable_v2,32,100,legendary,500,2021-11-19T17:22:12.000Z,2023-11-29T07:35:15.000Z,2021-11-23T09:03:13.000Z,68,1000000,2023-11-29T07:35:15.000Z,1,31000000000000000000,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/2,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-20,Ostrich,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,skin,matic,wearable_v2,24,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,76,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/20,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-21,Spade Slides,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,feet,matic,wearable_v2,17,100,legendary,500,2021-11-19T17:22:12.000Z,2024-01-04T07:09:17.000Z,2021-11-23T09:03:13.000Z,83,1000000,2024-01-04T07:09:17.000Z,1,35000000000000000000,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/21,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-22,Heart High Tops,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable will grant access to ICE Poker Arcade. ,feet,matic,wearable_v2,25,100,legendary,500,2021-11-19T17:22:12.000Z,2023-12-13T10:45:27.000Z,2021-11-23T09:03:13.000Z,75,1000000,2023-12-13T10:45:27.000Z,1,65000000000000000000,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/22,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-23,Club Kicks,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,feet,matic,wearable_v2,23,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,77,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/23,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-24,Diamond Runners,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,feet,matic,wearable_v2,13,100,legendary,500,2021-11-19T17:22:12.000Z,2023-10-31T11:31:06.000Z,2021-11-23T09:03:13.000Z,87,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/24,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-3,Banded Tee,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,upper_body,matic,wearable_v2,4,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,96,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/3,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-4,Maverick Mink,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,upper_body,matic,wearable_v2,52,100,legendary,500,2021-11-19T17:22:12.000Z,2023-10-25T20:55:01.000Z,2021-11-23T09:03:13.000Z,48,1000000,2023-10-25T20:55:01.000Z,3,549000000000000000000,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/4,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-5,Ante Up Vest,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,upper_body,matic,wearable_v2,27,100,legendary,500,2021-11-19T17:22:12.000Z,2023-10-31T11:32:20.000Z,2021-11-23T09:03:13.000Z,73,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/5,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-6,Oversize Jean Jacket,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,upper_body,matic,wearable_v2,17,100,legendary,500,2021-11-19T17:22:12.000Z,2023-08-03T19:01:39.000Z,2021-11-23T09:03:13.000Z,83,1000000,,0,0,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/6,
0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a-7,Suited Puffer,0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a,This wearable can be use to play ICE Poker Arcade.,upper_body,matic,wearable_v2,19,100,legendary,500,2021-11-19T17:22:12.000Z,2024-01-04T06:11:58.000Z,2021-11-23T09:03:13.000Z,81,1000000,2024-01-04T06:11:58.000Z,1,35000000000000000000,0x17a253c2ac0d5ba92cadbbf665e3390c9913dc5d,0x7a61a0ed364e599ae4748d1ebe74bf236dd27b09,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x8305e6782cc4285a2fab24cc9aa11eb240a29c5a/7,
